transaction_id,date,timestamp,account_id,fi_type,direction,mode,amount,narration,balance_after,category,sub_category,is_income,is_obligation,is_discretionary,is_recurring
TXN_AARAV_20251215_0743,2025-12-15,2025-12-15T19:29:08+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,391.00,UPI/DE/SWIGGY/Bangalore dinner order,117166.00,food_delivery,dinner,False,False,True,False
TXN_AARAV_20251215_0744,2025-12-15,2025-12-15T19:36:34+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,226.00,UPI/DE/OLA/Bangalore trip,116940.00,commute,cab_from_work,False,False,True,False
TXN_AARAV_20251215_0745,2025-12-15,2025-12-15T23:46:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,258.00,UPI/DE/SWIGGY/late night food,116682.00,food_delivery,late_night_food,False,False,True,False
TXN_AARAV_20251216_0746,2025-12-16,2025-12-16T09:13:16+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,63.00,CARD/DE/BMRCL METRO/Bangalore fare,116619.00,commute,metro,False,False,False,False
TXN_AARAV_20251216_0747,2025-12-16,2025-12-16T20:12:15+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,738.00,UPI/DE/FLIPKART/Bangalore household,115881.00,household,household_items,False,False,True,False
TXN_AARAV_20251217_0748,2025-12-17,2025-12-17T10:07:43+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,237.00,UPI/DE/UBER/Bangalore trip,115644.00,commute,cab_to_work,False,False,True,False
TXN_AARAV_20251217_0749,2025-12-17,2025-12-17T10:43:02+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,171.00,UPI/DE/BLUE TOKAI/Bangalore coffee,115473.00,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20251217_0750,2025-12-17,2025-12-17T20:37:57+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,364.00,UPI/DE/UBER/Bangalore trip,115109.00,commute,cab_from_work,False,False,True,False
TXN_AARAV_20251217_0751,2025-12-17,2025-12-17T22:37:22+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,336.00,UPI/DE/SWIGGY/late night food,114773.00,food_delivery,late_night_food,False,False,True,False
TXN_AARAV_20251217_0752,2025-12-17,2025-12-17T22:55:12+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,317.00,UPI/DE/SWIGGY/Bangalore dinner order,114456.00,food_delivery,dinner,False,False,True,False
TXN_AARAV_20251218_0753,2025-12-18,2025-12-18T08:26:21+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,62.00,CARD/DE/BMRCL METRO/Bangalore fare,114394.00,commute,metro,False,False,False,False
TXN_AARAV_20251218_0754,2025-12-18,2025-12-18T10:45:00+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,599.00,UPI/DE/JIO/MOBILE BILL/DEC25,113795.00,utility,mobile,False,True,False,True
TXN_AARAV_20251218_0755,2025-12-18,2025-12-18T12:34:34+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,340.00,UPI/DE/SWIGGY/Bangalore lunch,113455.00,food_delivery,lunch,False,False,True,False
TXN_AARAV_20251218_0756,2025-12-18,2025-12-18T22:05:42+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,336.00,UPI/DE/SWIGGY/Bangalore dinner order,113119.00,food_delivery,dinner,False,False,True,False
TXN_AARAV_20251218_0757,2025-12-18,2025-12-18T22:28:08+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,366.00,UPI/DE/SWIGGY/late night food,112753.00,food_delivery,late_night_food,False,False,True,False
TXN_AARAV_20251219_0758,2025-12-19,2025-12-19T13:38:33+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,286.00,UPI/DE/SWIGGY/Bangalore lunch,112467.00,food_delivery,lunch,False,False,True,False
TXN_AARAV_20251219_0759,2025-12-19,2025-12-19T21:37:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,3262.50,CARD/DE/BYG BREWSKI/Bangalore dining,109204.50,eating_out,friday_social,False,False,True,False
TXN_AARAV_20251219_0760,2025-12-19,2025-12-19T22:10:49+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,404.00,UPI/DE/SWIGGY/late night food,108800.50,food_delivery,late_night_food,False,False,True,False
TXN_AARAV_20251220_0761,2025-12-20,2025-12-20T05:56:08+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,179.00,CARD/DE/RECURRING/AMAZON PRIME/SUBSCRIPTION,108621.50,subscription,amazon_prime,False,True,False,True
TXN_AARAV_20251220_0762,2025-12-20,2025-12-20T12:48:19+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,2921.00,UPI/DE/DMART/Bangalore grocery,105700.50,groceries,weekly_grocery,False,False,False,True
TXN_AARAV_20251220_0763,2025-12-20,2025-12-20T13:19:10+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,203.00,UPI/DE/APOLLO PHARMACY/Bangalore pharmacy,105497.50,pharmacy,medicine,False,False,False,False
TXN_AARAV_20251220_0764,2025-12-20,2025-12-20T17:40:53+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,349.00,UPI/DE/THIRD WAVE COFFEE/Indiranagar coffee,105148.50,coffee,weekend_coffee,False,False,True,False
TXN_AARAV_20251220_0765,2025-12-20,2025-12-20T22:47:17+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1416.00,CARD/DE/EMPIRE RESTAURANT/Bangalore dining,103732.50,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20251221_0766,2025-12-21,2025-12-21T14:42:33+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,422.00,UPI/DE/SWIGGY/Bangalore lunch order,103310.50,food_delivery,lunch,False,False,True,False
TXN_AARAV_20251221_0767,2025-12-21,2025-12-21T18:47:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,1125.00,UPI/DE/MORE SUPERMARKET/Bangalore grocery,102185.50,groceries,grocery_topup,False,False,False,True
TXN_AARAV_20251221_0768,2025-12-21,2025-12-21T22:35:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1526.00,CARD/DE/MEGHANA FOODS/Bangalore dining,100659.50,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20251222_0769,2025-12-22,2025-12-22T08:03:58+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,212.00,UPI/DE/OLA/Bangalore trip,100447.50,commute,cab_to_work,False,False,True,False
TXN_AARAV_20251222_0770,2025-12-22,2025-12-22T19:18:25+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,228.00,UPI/DE/OLA/Bangalore trip,100219.50,commute,cab_from_work,False,False,True,False
TXN_AARAV_20251223_0771,2025-12-23,2025-12-23T10:04:27+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,188.00,UPI/DE/UBER/Bangalore trip,100031.50,commute,cab_to_work,False,False,True,False
TXN_AARAV_20251223_0772,2025-12-23,2025-12-23T18:53:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,220.00,UPI/DE/UBER/Bangalore trip,99811.50,commute,cab_from_work,False,False,True,False
TXN_AARAV_20251223_0773,2025-12-23,2025-12-23T23:05:21+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,484.00,UPI/DE/SWIGGY/late night food,99327.50,food_delivery,late_night_food,False,False,True,False
TXN_AARAV_20251224_0774,2025-12-24,2025-12-24T10:16:55+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,187.00,UPI/DE/BLUE TOKAI/Bangalore coffee,99140.50,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20251224_0775,2025-12-24,2025-12-24T14:19:36+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,225.00,UPI/DE/ZOMATO/Bangalore lunch,98915.50,food_delivery,lunch,False,False,True,False
TXN_AARAV_20251224_0776,2025-12-24,2025-12-24T21:27:13+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,331.00,UPI/DE/SWIGGY/Bangalore dinner order,98584.50,food_delivery,dinner,False,False,True,False
TXN_AARAV_20251225_0777,2025-12-25,2025-12-25T08:31:36+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,48.00,CARD/DE/BMRCL METRO/Bangalore fare,98536.50,commute,metro,False,False,False,False
TXN_AARAV_20251225_0778,2025-12-25,2025-12-25T13:44:06+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,373.00,UPI/DE/OFFICE CANTEEN/Bangalore lunch,98163.50,food_delivery,lunch,False,False,True,False
TXN_AARAV_20251226_0779,2025-12-26,2025-12-26T12:32:01+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,191.00,UPI/DE/BLUE TOKAI/Bangalore coffee,97972.50,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20251227_0780,2025-12-27,2025-12-27T11:24:56+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,2005.50,UPI/DE/BIGBASKET/Bangalore grocery,95967.00,groceries,weekly_grocery,False,False,False,True
TXN_AARAV_20251228_0781,2025-12-28,2025-12-28T10:01:57+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,CREDIT,FT,165000.00,FT/CR/ACME TECH SALARY/DEC25,260967.00,salary,monthly_salary,True,False,False,True
TXN_AARAV_20251228_0782,2025-12-28,2025-12-28T14:33:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,316.00,UPI/DE/SWIGGY/Bangalore lunch order,260651.00,food_delivery,lunch,False,False,True,False
TXN_AARAV_20251228_0783,2025-12-28,2025-12-28T18:25:33+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,316.00,UPI/DE/CAFE COFFEE DAY/Indiranagar coffee,260335.00,coffee,weekend_coffee,False,False,True,False
TXN_AARAV_20251228_0784,2025-12-28,2025-12-28T19:41:45+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,691.60,UPI/DE/ZEPTO/Bangalore grocery,259643.40,groceries,grocery_topup,False,False,False,True
TXN_AARAV_20251228_0785,2025-12-28,2025-12-28T20:34:25+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,3187.60,CARD/DE/TOIT/Bangalore dining,256455.80,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20251229_0786,2025-12-29,2025-12-29T10:45:06+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,238.00,UPI/DE/RAPIDO/Bangalore trip,256217.80,commute,cab_to_work,False,False,True,False
TXN_AARAV_20251229_0787,2025-12-29,2025-12-29T13:51:44+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,414.00,UPI/DE/OFFICE CANTEEN/Bangalore lunch,255803.80,food_delivery,lunch,False,False,True,False
TXN_AARAV_20251229_0788,2025-12-29,2025-12-29T19:05:47+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,417.00,UPI/DE/SWIGGY/Bangalore dinner order,255386.80,food_delivery,dinner,False,False,True,False
TXN_AARAV_20251229_0789,2025-12-29,2025-12-29T20:15:21+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,10000.00,FT/DE/INTERNAL/GOAL SAVINGS/EMERGENCY FUND,245386.80,goal_allocation,emergency_fund,False,False,False,True
TXN_AARAV_20251229_0790,2025-12-29,2025-12-29T21:14:12+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,8000.00,FT/DE/INTERNAL/GOAL SAVINGS/BALI VACATION,237386.80,goal_allocation,vacation_bali,False,False,False,True
TXN_AARAV_20251229_0791,2025-12-29,2025-12-29T23:40:54+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,400.00,UPI/DE/ZOMATO/late night food,236986.80,food_delivery,late_night_food,False,False,True,False
TXN_AARAV_20251230_0792,2025-12-30,2025-12-30T08:58:15+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,265.00,UPI/DE/RAPIDO/Bangalore trip,236721.80,commute,cab_to_work,False,False,True,False
TXN_AARAV_20251230_0793,2025-12-30,2025-12-30T11:26:52+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,169.00,UPI/DE/THIRD WAVE COFFEE/Bangalore coffee,236552.80,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20251230_0794,2025-12-30,2025-12-30T14:12:14+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,ATM,5000.00,ATM/DE/HDFC ATM BANGALORE/CASH WITHDRAWAL,231552.80,cash_withdrawal,atm,False,False,False,False
TXN_AARAV_20251230_0795,2025-12-30,2025-12-30T19:12:14+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,6000.00,FT/DE/INTERNAL/GOAL SAVINGS/NEW LAPTOP,225552.80,goal_allocation,laptop,False,False,False,True
TXN_AARAV_20251230_0796,2025-12-30,2025-12-30T21:02:51+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,448.00,UPI/DE/SWIGGY/Bangalore dinner order,225104.80,food_delivery,dinner,False,False,True,False
TXN_AARAV_20251230_0797,2025-12-30,2025-12-30T21:34:08+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,215.00,UPI/DE/RAPIDO/Bangalore trip,224889.80,commute,cab_from_work,False,False,True,False
TXN_AARAV_20251231_0798,2025-12-31,2025-12-31T10:17:05+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,250.00,UPI/DE/BLUE TOKAI/Bangalore coffee,224639.80,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20251231_0799,2025-12-31,2025-12-31T10:53:29+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,196.00,UPI/DE/OLA/Bangalore trip,224443.80,commute,cab_to_work,False,False,True,False
TXN_AARAV_20251231_0800,2025-12-31,2025-12-31T14:46:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,265.00,UPI/DE/SWIGGY/Bangalore lunch,224178.80,food_delivery,lunch,False,False,True,False
TXN_AARAV_20251231_0801,2025-12-31,2025-12-31T19:22:37+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,225.00,UPI/DE/OLA/Bangalore trip,223953.80,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260101_0802,2026-01-01,2026-01-01T10:12:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,246.00,UPI/DE/RAPIDO/Bangalore trip,223707.80,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260101_0803,2026-01-01,2026-01-01T11:34:58+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,260.00,UPI/DE/BLUE TOKAI/Bangalore coffee,223447.80,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260101_0804,2026-01-01,2026-01-01T13:07:54+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,242.00,UPI/DE/ZOMATO/Bangalore lunch,223205.80,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260101_0805,2026-01-01,2026-01-01T18:52:33+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,286.00,UPI/DE/RAPIDO/Bangalore trip,222919.80,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260101_0806,2026-01-01,2026-01-01T22:04:28+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,643.00,UPI/DE/SWIGGY/Bangalore dinner order,222276.80,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260102_0807,2026-01-02,2026-01-02T08:22:02+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,45.00,CARD/DE/BMRCL METRO/Bangalore fare,222231.80,commute,metro,False,False,False,False
TXN_AARAV_20260102_0808,2026-01-02,2026-01-02T11:29:32+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,138.00,UPI/DE/STARBUCKS/Bangalore coffee,222093.80,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260102_0809,2026-01-02,2026-01-02T22:41:26+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,2304.90,CARD/DE/ARBOR BREWING/Bangalore dining,219788.90,eating_out,friday_social,False,False,True,False
TXN_AARAV_20260103_0810,2026-01-03,2026-01-03T10:07:22+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,2797.60,UPI/DE/ZEPTO/Bangalore grocery,216991.30,groceries,weekly_grocery,False,False,False,True
TXN_AARAV_20260103_0811,2026-01-03,2026-01-03T18:04:05+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,423.00,UPI/DE/BLUE TOKAI/Indiranagar coffee,216568.30,coffee,weekend_coffee,False,False,True,False
TXN_AARAV_20260103_0812,2026-01-03,2026-01-03T21:12:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1580.80,CARD/DE/EMPIRE RESTAURANT/Bangalore dining,214987.50,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260104_0813,2026-01-04,2026-01-04T13:29:31+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,550.00,UPI/DE/SWIGGY/Bangalore lunch order,214437.50,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260104_0814,2026-01-04,2026-01-04T17:41:21+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,1132.30,UPI/DE/BIGBASKET/Bangalore grocery,213305.20,groceries,grocery_topup,False,False,False,True
TXN_AARAV_20260104_0815,2026-01-04,2026-01-04T21:10:14+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1314.30,CARD/DE/TRUFFLES/Bangalore dining,211990.90,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260105_0816,2026-01-05,2026-01-05T08:06:04+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,38.00,CARD/DE/BMRCL METRO/Bangalore fare,211952.90,commute,metro,False,False,False,False
TXN_AARAV_20260105_0817,2026-01-05,2026-01-05T11:00:46+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,42000.00,UPI/DE/RENT TO LANDLORD/JAN26,169952.90,rent,monthly_rent,False,True,False,True
TXN_AARAV_20260105_0818,2026-01-05,2026-01-05T11:43:54+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,138.00,UPI/DE/THIRD WAVE COFFEE/Bangalore coffee,169814.90,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260106_0819,2026-01-06,2026-01-06T08:17:54+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,74.00,CARD/DE/BMRCL METRO/Bangalore fare,169740.90,commute,metro,False,False,False,False
TXN_AARAV_20260106_0820,2026-01-06,2026-01-06T11:38:47+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,10000.00,NACH/DE/SIP MUTUAL FUND/HDFC BLUECHIP FUND/JAN26,159740.90,sip,mutual_fund_sip,False,True,False,True
TXN_AARAV_20260106_0821,2026-01-06,2026-01-06T12:34:24+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,124.00,UPI/DE/BLUE TOKAI/Bangalore coffee,159616.90,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260106_0822,2026-01-06,2026-01-06T13:03:13+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,353.00,UPI/DE/OFFICE CANTEEN/Bangalore lunch,159263.90,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260107_0823,2026-01-07,2026-01-07T09:23:51+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,255.00,UPI/DE/RAPIDO/Bangalore trip,159008.90,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260107_0824,2026-01-07,2026-01-07T19:18:28+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,618.00,UPI/DE/SWIGGY/Bangalore dinner order,158390.90,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260107_0825,2026-01-07,2026-01-07T19:44:33+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,392.00,UPI/DE/RAPIDO/Bangalore trip,157998.90,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260108_0826,2026-01-08,2026-01-08T11:01:57+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,254.00,UPI/DE/THIRD WAVE COFFEE/Bangalore coffee,157744.90,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260108_0827,2026-01-08,2026-01-08T14:23:01+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,405.00,UPI/DE/SWIGGY/Bangalore lunch,157339.90,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260108_0828,2026-01-08,2026-01-08T21:04:34+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,505.00,UPI/DE/ZOMATO/Bangalore dinner order,156834.90,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260109_0829,2026-01-09,2026-01-09T22:27:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,371.00,UPI/DE/SWIGGY/Bangalore dinner order,156463.90,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260110_0830,2026-01-10,2026-01-10T12:48:24+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,5000.00,NACH/DE/SIP MUTUAL FUND/AXIS MIDCAP FUND/JAN26,151463.90,sip,mutual_fund_sip,False,True,False,True
TXN_AARAV_20260110_0831,2026-01-10,2026-01-10T19:51:26+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,ATM,2000.00,ATM/DE/HDFC ATM BANGALORE/CASH WITHDRAWAL,149463.90,cash_withdrawal,atm,False,False,False,False
TXN_AARAV_20260110_0832,2026-01-10,2026-01-10T20:27:57+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,2119.50,CARD/DE/MTR/Bangalore dining,147344.40,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260111_0833,2026-01-11,2026-01-11T12:13:37+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,490.00,UPI/DE/ZOMATO/Bangalore lunch order,146854.40,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260111_0834,2026-01-11,2026-01-11T15:08:52+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,343.00,UPI/DE/THIRD WAVE COFFEE/Indiranagar coffee,146511.40,coffee,weekend_coffee,False,False,True,False
TXN_AARAV_20260111_0835,2026-01-11,2026-01-11T19:16:48+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,671.00,UPI/DE/DMART/Bangalore grocery,145840.40,groceries,grocery_topup,False,False,False,True
TXN_AARAV_20260111_0836,2026-01-11,2026-01-11T20:44:18+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,865.00,CARD/DE/MTR/Bangalore dining,144975.40,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260112_0837,2026-01-12,2026-01-12T03:45:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,649.00,CARD/DE/RECURRING/NETFLIX/SUBSCRIPTION,144326.40,subscription,netflix,False,True,False,True
TXN_AARAV_20260112_0838,2026-01-12,2026-01-12T09:04:22+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,251.00,UPI/DE/RAPIDO/Bangalore trip,144075.40,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260112_0839,2026-01-12,2026-01-12T13:53:14+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,1259.00,UPI/DE/BESCOM/ELECTRICITY BILL/JAN26,142816.40,utility,electricity,False,True,False,True
TXN_AARAV_20260112_0840,2026-01-12,2026-01-12T14:18:08+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,212.00,UPI/DE/ZOMATO/Bangalore lunch,142604.40,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260112_0841,2026-01-12,2026-01-12T19:41:02+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,309.00,UPI/DE/RAPIDO/Bangalore trip,142295.40,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260113_0842,2026-01-13,2026-01-13T10:02:07+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,322.00,UPI/DE/RAPIDO/Bangalore trip,141973.40,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260113_0843,2026-01-13,2026-01-13T10:04:24+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,153.00,UPI/DE/THIRD WAVE COFFEE/Bangalore coffee,141820.40,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260113_0844,2026-01-13,2026-01-13T13:15:45+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,404.00,UPI/DE/ZOMATO/Bangalore lunch,141416.40,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260113_0845,2026-01-13,2026-01-13T19:58:39+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,460.00,UPI/DE/SWIGGY/Bangalore dinner order,140956.40,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260113_0846,2026-01-13,2026-01-13T20:54:37+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,381.00,UPI/DE/RAPIDO/Bangalore trip,140575.40,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260114_0847,2026-01-14,2026-01-14T01:49:56+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,119.00,CARD/DE/RECURRING/SPOTIFY/SUBSCRIPTION,140456.40,subscription,spotify,False,True,False,True
